# Lindstrom Triangulation
# disp_scale=1.000000, disp_offset=0.000000mm
# anchor_mode=0, anchor_threshold=30.000000mm
# id x_orig y_orig z_orig x_target y_target z_target movement_mm is_anchor
8359 6.625000 20.875000 -0.214145 6.618042 20.820276 -0.181915 63.889995 0
8365 6.625000 22.375000 -0.192165 6.635490 22.321804 -0.165742 60.316503 0
8366 6.625000 22.625000 -0.189138 6.636619 22.582587 -0.166468 49.475742 0
8367 6.625000 22.875000 -0.192500 6.646040 22.818778 -0.158743 68.869882 0
8372 6.875000 20.375000 -0.201197 6.847329 20.332726 -0.176212 56.364694 0
8373 6.875000 20.625000 -0.195909 6.852308 20.583766 -0.172452 52.587239 0
8374 6.875000 20.875000 -0.194258 6.854801 20.830384 -0.169166 55.029161 0
8376 6.875000 21.375000 -0.202864 6.859720 21.323121 -0.169896 63.339315 0
8386 6.875000 23.875000 -0.172493 6.888358 23.814819 -0.138042 70.618784 0
8388 7.125000 20.625000 -0.204697 7.086134 20.591545 -0.176019 58.755530 0
8389 7.125000 20.875000 -0.192615 7.090985 20.831377 -0.168170 60.477947 0
8390 7.125000 21.125000 -0.184767 7.111199 21.103572 -0.173916 27.701106 0
8391 7.125000 21.375000 -0.156424 7.129249 21.381069 -0.159638 8.075356 0
8392 7.125000 21.625000 -0.171237 7.114536 21.605150 -0.160735 24.775636 0
8401 7.125000 23.875000 -0.172993 7.119327 23.817099 -0.140715 66.532227 0
8407 7.375000 21.375000 -0.191298 7.335738 21.335833 -0.167087 60.511571 0
8418 7.625000 20.161501 -0.125000 7.624611 20.160671 -0.124791 0.940217 0
8419 7.625000 20.375000 -0.154537 7.629469 20.378253 -0.155670 5.642374 0
8420 7.625000 20.625000 -0.171742 7.611200 20.607314 -0.168000 22.742436 0
8430 7.625000 23.125000 -0.172139 7.579567 23.078630 -0.142941 71.181773 0
8431 7.625000 23.375000 -0.165973 7.589925 23.335090 -0.142583 58.053490 0
8437 7.675490 20.375000 -0.125000 7.681226 20.377619 -0.126530 6.488806 0
8441 7.727040 20.625000 -0.125000 7.738311 20.632104 -0.127995 13.655971 0
8442 7.759720 20.875000 -0.125000 7.776725 20.890486 -0.129227 23.385335 0
8443 7.829680 21.125000 -0.125000 7.859026 21.151912 -0.132458 40.509793 0
8444 7.875000 21.322300 -0.125000 7.885864 21.330621 -0.127898 13.988062 0
8445 7.875000 21.375000 -0.129860 7.886938 21.384285 -0.133132 15.473793 0
8446 7.875000 21.625000 -0.163057 7.873207 21.623037 -0.162324 2.758179 0
8459 7.883650 21.375000 -0.125000 7.896352 21.384853 -0.128417 16.434203 0
8460 7.952100 21.625000 -0.125000 7.954558 21.624996 -0.125742 2.567921 0
8461 8.006330 21.875000 -0.125000 8.011905 21.879109 -0.126481 7.082237 0
8462 8.057360 22.125000 -0.125000 8.060283 22.128030 -0.125600 4.252571 0
8463 8.125000 22.329300 -0.125000 8.126231 22.325969 -0.125604 3.602127 0
8464 8.125000 22.375000 -0.132686 8.153626 22.403479 -0.140335 41.097371 0
8466 8.125000 22.875000 -0.172067 8.107364 22.850074 -0.166682 31.005037 0
8474 7.875000 20.875000 0.029046 7.858807 20.861068 0.031313 21.481549 0
8475 7.875000 20.682501 0.125000 7.867689 20.675699 0.125522 9.999602 0
8477 7.875000 21.125000 -0.082089 7.871962 21.119772 -0.081526 6.072911 0
8480 8.125000 21.875000 0.037488 8.102971 21.853839 0.040492 30.693637 0
8481 8.125000 22.125000 -0.064171 8.127017 22.125840 -0.064564 2.219730 0
8488 5.350600 24.125000 -0.125000 5.350145 24.126636 -0.125214 1.711807 0
8496 7.375000 24.125000 -0.144447 7.367277 24.107780 -0.132082 22.561943 0
8503 4.125000 21.875000 0.074542 4.129251 21.864539 0.074925 11.298640 0
8505 4.125000 21.880501 0.125000 4.139116 21.843930 0.125788 39.208944 0
8506 4.375000 22.125000 -0.043487 4.371329 22.139663 -0.044294 15.136975 0
8507 4.375000 22.222601 0.125000 4.351680 22.287244 0.123437 68.739100 0
8509 4.625000 22.375000 -0.062289 4.628184 22.365270 -0.061644 10.257609 0
8510 4.625000 22.561800 0.125000 4.624615 22.565772 0.124976 3.991016 0
8511 4.720590 22.625000 0.125000 4.721750 22.621417 0.125092 3.766670 0
8514 4.875000 23.375000 0.114114 4.875756 23.377001 0.114101 2.138488 0
8515 4.871540 23.375000 0.125000 4.861695 23.399763 0.124269 26.658342 0
8516 5.125000 23.375000 -0.104445 5.128190 23.320964 -0.101779 54.195447 0
8517 4.875000 23.384001 0.125000 4.889682 23.348391 0.125966 38.530527 0
8625 29.125000 27.225800 2.375000 27.487918 28.260461 2.231741 1941.928538 0
8664 29.375000 27.202700 2.375000 27.734482 28.221769 2.235379 1936.309863 0
8676 29.375000 27.821800 0.625000 27.714415 28.865310 0.484073 1966.295542 0
8696 29.625000 26.875000 2.396920 27.954706 27.873827 2.267111 1950.484480 0
8699 29.625000 27.125000 2.477960 28.007317 28.131781 2.323541 1911.636349 0
8706 29.625000 27.207199 2.375000 28.000245 28.214337 2.226772 1917.322743 0
8709 29.505501 27.875000 0.125000 27.845719 28.908855 -0.018184 1960.671900 0
8719 29.436300 27.875000 2.375000 27.860421 28.875433 2.226950 1872.478898 0
8771 30.125000 26.625000 0.403773 28.405065 27.625928 0.258650 1995.268257 0
8773 30.125000 26.529301 0.875000 28.434048 27.525573 0.734595 1967.635880 0
8790 30.125000 26.875000 2.598790 28.461451 27.862151 2.465433 1938.980857 0
8793 30.125000 27.125000 2.500450 28.483456 28.114639 2.356095 1922.209754 0
8794 30.125000 27.226801 0.875000 28.452819 28.230081 0.734932 1955.090164 0
8799 30.125000 27.325399 2.125000 28.477065 28.320723 1.986660 1930.154896 0
8821 30.125000 27.467501 2.875000 28.476586 28.464515 2.740445 1931.168087 0
8823 30.136200 26.625000 0.375000 28.411806 27.626167 0.229088 1999.289537 0
8824 30.375000 26.471300 0.375000 28.710612 27.447391 0.234972 1934.566479 0
8837 30.136200 26.625000 0.375000 28.406882 27.625761 0.228518 2003.376985 0
8838 30.375000 26.875000 0.288095 28.715162 27.855421 0.147116 1932.915913 0
8839 30.295200 26.875000 0.375000 28.633788 27.859852 0.233558 1936.550851 0
8844 30.141899 26.875000 2.625000 28.491448 27.863212 2.480275 1929.118263 0
8847 30.375000 27.125000 0.357673 28.721470 28.107566 0.216152 1928.632822 0
8848 30.361300 27.125000 0.375000 28.757606 28.089956 0.237736 1876.650297 0
8849 30.160500 27.125000 0.625000 28.572080 28.092626 0.484870 1865.211488 0
8850 30.241301 27.125000 2.625000 28.588110 28.112575 2.488246 1930.556188 0
8852 30.375000 27.302401 0.125000 28.763327 28.268854 -0.012837 1884.282177 0
8856 30.363701 27.375000 0.875000 28.687696 28.367246 0.736854 1952.595427 0
8857 30.252701 27.375000 1.125000 28.636932 28.347788 0.984008 1891.270569 0
8858 30.375000 27.375000 1.359420 28.710835 28.366247 1.222152 1941.870048 0
8861 30.324301 27.375000 1.875000 28.746614 28.329017 1.724493 1849.837208 0
8864 30.286800 27.375000 2.375000 28.715853 28.327970 2.218220 1844.073335 0
8865 30.229700 27.375000 2.625000 28.573797 28.368219 2.490760 1935.593056 0
8867 30.375000 27.379499 1.375000 28.728134 28.362907 1.235680 1923.192727 0
8874 30.625000 26.375000 0.252908 28.916320 27.350771 0.109730 1972.870015 0
8875 30.503099 26.375000 0.625000 28.860215 27.335946 0.485680 1908.374827 0
8877 30.453800 26.375000 0.875000 28.781781 27.345544 0.735216 1938.335081 0
8882 30.473600 26.625000 0.125000 28.806194 27.598635 -0.015145 1935.935928 0
8883 30.625000 26.486700 0.125000 28.970434 27.449498 -0.013269 1919.293422 0
8895 30.500200 26.875000 0.125000 28.796005 27.866161 -0.021879 1976.930684 0
8901 30.382799 27.375000 1.375000 28.741721 28.355403 1.235017 1916.748065 0
8905 30.625000 27.875000 2.911590 28.977837 28.860723 2.788402 1923.530623 0
8906 30.375000 27.875000 2.944200 28.762113 28.853637 2.801648 1891.944567 0
8915 30.715500 26.375000 0.125000 29.033092 27.338145 -0.015251 1943.660407 0
8942 30.875000 27.625000 2.906800 29.276258 28.566736 2.750082 1862.096188 0
8975 31.125000 27.375000 2.916390 29.485683 28.322597 2.775700 1898.708005 0
8979 31.125000 27.618601 2.875000 29.488532 28.570839 2.738904 1898.237681 0
8980 31.115299 27.625000 2.875000 29.489863 28.571217 2.732776 1886.159555 0
8981 31.125000 27.625000 2.873840 29.481257 28.581880 2.742071 1906.534301 0
9000 31.375000 26.375000 1.337200 29.687221 27.312758 1.197058 1935.879242 0
9004 31.375000 26.421801 1.375000 29.725695 27.350017 1.226537 1898.376433 0
9006 31.375000 26.576401 1.625000 29.722968 27.490039 1.487933 1892.810303 0
9026 31.375000 27.875000 2.877390 29.757647 28.810476 2.736478 1873.713584 0
9042 31.625000 26.125000 2.254460 29.950521 27.031664 2.115117 1909.276052 0
9044 31.625000 26.372801 1.375000 29.978219 27.288472 1.224679 1890.221655 0
9059 31.625000 26.875000 2.806100 29.968826 27.797847 2.662046 1901.396834 0
9060 31.625000 27.125000 2.798980 30.010409 28.031159 2.637199 1858.548406 0
9066 31.625000 27.625000 2.827540 29.962837 28.573375 2.708552 1917.383196 0
9068 31.385900 27.875000 2.875000 29.771386 28.807923 2.732366 1870.119464 0
9069 31.625000 27.875000 2.825630 30.013510 28.795146 2.680649 1861.340659 0
9083 31.875000 25.980101 1.125000 30.165952 26.896253 0.985157 1944.154321 0
9084 31.875000 26.125000 1.326740 30.151386 27.044747 1.193050 1958.227514 0
9085 31.797199 26.125000 1.625000 30.121934 27.038561 1.478084 1913.815781 0
9086 31.875000 26.058800 1.625000 30.220700 26.957727 1.475298 1888.700169 0
9087 31.875000 26.125000 1.475130 30.214509 27.032512 1.323713 1898.350675 0
9090 31.751699 26.125000 2.375000 30.043978 27.031994 2.248242 1937.786616 0
9092 31.812799 26.125000 2.625000 30.162638 27.026847 2.468853 1886.993094 0
9093 31.875000 26.087299 2.625000 30.186418 26.993843 2.485164 1921.636754 0
9094 31.875000 26.125000 2.713670 30.165293 27.027236 2.589569 1937.144409 0
9095 31.875000 26.199100 1.375000 30.159654 27.119426 1.239079 1951.380874 0
9098 31.875000 26.375000 2.835990 30.178961 27.292270 2.702116 1932.836072 0
9101 31.875000 26.875000 2.778960 30.249372 27.770393 2.625046 1862.279155 0
9110 32.089199 25.875000 0.375000 30.408558 26.777944 0.237375 1912.799325 0
9112 32.125000 25.875000 0.245660 30.374670 26.785729 0.096935 1978.686966 0
9113 32.125000 25.903700 0.125000 30.474191 26.779965 -0.006040 1873.547766 0
9125 32.125000 25.769400 0.625000 30.431977 26.670687 0.484217 1923.139860 0
9127 32.125000 25.875000 0.835065 30.391511 26.783186 0.695489 1961.954820 0
9131 32.056499 25.875000 1.125000 30.366116 26.762273 0.989445 1913.903019 0
9132 32.125000 25.818600 1.125000 30.426276 26.722488 0.981519 1929.576246 0
9134 32.125000 25.875000 1.235570 30.419488 26.778186 1.094744 1935.032120 0
9135 31.958200 26.125000 1.375000 30.269532 27.034905 1.232093 1923.525157 0
9136 32.125000 25.979601 1.375000 30.406942 26.887347 1.237408 1947.987975 0
9137 32.071999 25.875000 1.625000 30.362910 26.781493 1.484906 1939.675287 0
9138 32.125000 25.826300 1.625000 30.454721 26.723049 1.472606 1901.898122 0
9139 32.125000 25.875000 1.515910 30.424396 26.776757 1.373054 1930.188123 0
9141 32.125000 25.800699 1.875000 30.368823 26.713225 1.751241 1982.971416 0
9146 32.115700 25.875000 2.625000 30.408798 26.778004 2.485122 1936.103572 0
9147 32.125000 25.854401 2.625000 30.425500 26.753019 2.483415 1927.657031 0
9148 32.125000 25.875000 2.647840 30.419135 26.770520 2.513319 1931.327658 0
9151 32.125000 26.291201 2.875000 30.406893 27.200091 2.751916 1947.594086 0
9160 32.125000 28.067699 2.875000 30.527100 28.959833 2.728781 1835.910257 0
9163 29.030701 28.125000 0.375000 27.481719 29.141625 0.237741 1857.878522 0
9164 29.125000 27.993500 0.375000 27.496064 29.037694 0.232273 1940.140238 0
9166 29.352699 28.125000 0.125000 27.803048 29.120934 -0.010863 1847.095227 0
9167 29.375000 28.070601 0.125000 27.780934 29.085105 -0.013876 1894.611311 0
9173 28.829901 28.125000 0.625000 27.203086 29.184074 0.483767 1946.307048 0
9179 28.852301 28.125000 0.875000 27.307872 29.150053 0.731531 1859.187689 0
9181 28.875000 28.125000 0.939455 27.233252 29.188503 0.800216 1961.061443 0
9183 28.927299 28.125000 1.125000 27.315516 29.172177 0.984944 1927.184115 0
9184 28.884501 28.125000 1.375000 27.232093 29.192530 1.240875 1971.817203 0
9186 28.875000 28.125000 1.428730 27.216150 29.191893 1.296853 1976.722993 0
9187 28.851900 28.125000 1.625000 27.313826 29.144414 1.471694 1851.587974 0
9188 28.827400 28.125000 1.875000 27.195350 29.186327 1.740980 1951.400728 0
9190 28.875000 28.042500 2.125000 27.318042 29.071024 1.968053 1872.595257 0
9192 28.956400 28.125000 2.125000 27.410157 29.145662 1.965467 1859.588726 0
9195 29.014099 28.125000 2.375000 27.407288 29.167897 2.234589 1920.726514 0
9200 29.125000 28.125000 2.736590 27.502201 29.169924 2.603656 1934.686840 0
9201 29.216101 28.125000 2.875000 27.598945 29.163599 2.739274 1926.733305 0
9212 31.375000 27.885599 2.875000 29.759928 28.819715 2.733119 1871.139244 0
9214 31.375000 28.125000 2.830300 29.778524 29.053014 2.685909 1852.240488 0
9216 31.810801 28.125000 2.875000 30.199870 29.045160 2.737167 1860.319932 0
9218 30.875000 28.125000 2.926840 29.308763 29.054486 2.759218 1828.972310 0
9234 4.118700 21.875000 -0.125000 4.116744 21.894483 -0.125942 19.603758 0
9236 3.875000 22.073299 -0.125000 3.872964 22.092424 -0.125791 19.249171 0
9237 3.875000 22.119699 0.125000 3.882005 22.094115 0.125449 26.529662 0
9246 8.326290 29.625000 2.625000 8.324527 29.617516 2.619352 9.540187 0
9248 8.375000 29.645201 2.625000 8.364960 29.604873 2.601481 47.752091 0
9259 8.125000 31.375000 2.800590 8.122240 31.352861 2.788085 25.576483 0
9261 8.375000 31.375000 2.790300 8.376963 31.383715 2.794667 9.943419 0
9278 8.625000 29.375000 2.604590 8.634152 29.402706 2.620047 33.019543 0
9281 8.434730 29.625000 2.625000 8.436332 29.630014 2.627606 5.873397 0
9298 8.937070 29.375000 2.625000 8.942313 29.387359 2.631989 15.135162 0
9308 9.125000 28.703899 2.625000 9.145522 28.754076 2.648605 59.127626 0
9334 9.875000 28.238199 0.875000 9.907876 28.270934 0.882342 46.971681 0
9335 9.875000 28.242701 1.125000 9.843311 28.204835 1.114824 50.413982 0
9340 9.838720 28.375000 2.125000 9.814402 28.342567 2.107557 44.130831 0
9341 9.813220 28.375000 2.375000 9.791117 28.337144 2.357594 47.165608 0
9342 9.875000 28.447800 1.875000 9.868574 28.438175 1.870930 12.267964 0
9346 9.875000 28.867300 2.375000 9.886993 28.885193 2.384264 23.447982 0
9347 9.875000 29.125000 2.467340 9.872517 29.120538 2.465016 5.610523 0
9348 9.875000 28.875000 2.383050 9.884003 28.887107 2.390009 16.615048 0
9349 9.875000 29.375000 2.490090 9.872594 29.368930 2.487937 6.875317 0
9351 9.964860 28.375000 0.125000 9.968382 28.379013 0.124833 5.341630 0
9355 9.897860 28.375000 1.125000 9.906121 28.384455 1.127544 12.810628 0
9363 9.973340 28.625000 1.375000 10.009540 28.664989 1.389599 55.881043 0
9367 10.085100 28.875000 0.125000 10.055207 28.836403 0.126967 48.858932 0
9369 10.049100 28.875000 0.625000 10.032976 28.855301 0.623058 25.530805 0
9374 10.007600 28.875000 1.875000 9.983152 28.838243 1.860921 46.335767 0
9376 9.877280 28.875000 2.375000 9.885848 28.886564 2.381673 15.864127 0
9383 10.109500 29.125000 0.875000 10.077820 29.089239 0.868359 48.234488 0
9384 10.081000 29.125000 1.125000 10.052038 29.095884 1.115898 42.063995 0
9388 10.024300 29.125000 2.125000 10.025838 29.125415 2.125915 1.837080 0
9389 9.963610 29.125000 2.375000 9.934066 29.085475 2.351406 54.696774 0
9390 10.125000 29.228300 0.375000 10.162414 29.265498 0.375890 52.766554 0
9391 10.125000 29.224300 0.875000 10.155147 29.254132 0.881317 42.880337 0
9392 10.125000 29.297701 1.125000 10.086477 29.257286 1.113164 57.074476 0
9393 10.125000 29.283300 1.375000 10.159008 29.317808 1.388462 50.285004 0
9397 10.096900 29.375000 2.125000 10.087060 29.359739 2.118402 19.319664 0
9400 10.125000 29.493900 2.125000 10.134387 29.506168 2.130997 16.570684 0
9402 10.102900 29.625000 2.375000 10.096167 29.613329 2.369879 14.414352 0
9403 10.125000 29.875000 2.303150 10.114391 29.859762 2.295121 20.229284 0
9404 10.102900 29.875000 2.375000 10.113907 29.891632 2.383000 21.489292 0
9406 10.132700 29.125000 0.125000 10.161793 29.160395 0.123136 45.855606 0
9409 10.171600 29.375000 0.125000 10.194270 29.409778 0.123618 41.537498 0
9410 10.204600 29.375000 0.625000 10.204896 29.374763 0.624989 0.379626 0
9411 10.152600 29.375000 0.875000 10.158065 29.380465 0.876084 7.804339 0
9413 10.148500 29.375000 1.375000 10.175671 29.403099 1.385591 40.496626 0
9422 10.215800 29.625000 1.875000 10.212099 29.620350 1.872737 6.359227 0
9432 10.233800 29.875000 2.125000 10.219666 29.856094 2.115637 25.394186 0
9435 10.375000 30.102800 0.625000 10.342920 30.072379 0.621474 44.350172 0
9440 10.375000 29.994801 1.375000 10.371381 29.991123 1.373506 5.371666 0
9447 10.198600 30.125000 2.375000 10.209604 30.140717 2.382871 20.738653 0
9451 10.375000 30.375000 2.183580 10.372823 30.372216 2.181900 3.912998 0
9452 10.257800 30.375000 2.375000 10.243926 30.347708 2.365272 32.124681 0
9453 10.375000 30.625000 2.255710 10.368497 30.616396 2.251059 11.745796 0
9454 10.344100 30.625000 2.375000 10.353994 30.637884 2.381933 17.662356 0
9455 10.375000 30.773100 2.375000 10.358492 30.748442 2.363090 31.974489 0
9465 10.486200 30.375000 0.875000 10.533356 30.415702 0.884215 62.970507 0
9466 10.462200 30.375000 1.125000 10.473349 30.384368 1.128115 14.891668 0
9468 10.488300 30.375000 1.625000 10.508034 30.399431 1.633474 32.528685 0
9473 10.587600 30.625000 0.375000 10.602465 30.640090 0.375226 21.183095 0
9475 10.534100 30.625000 0.875000 10.526218 30.616082 0.873423 12.005849 0
9477 10.543600 30.625000 1.375000 10.507306 30.586102 1.361888 54.792902 0
9482 10.625000 30.875000 0.597271 10.634695 30.882870 0.598178 12.520561 0
9483 10.621000 30.875000 0.625000 10.633907 30.885717 0.626326 16.828438 0
9489 10.625000 30.844999 1.375000 10.628739 30.846467 1.376391 4.251105 0
9491 10.619700 30.875000 1.625000 10.583618 30.834299 1.609246 56.627479 0
9493 10.518900 30.875000 2.125000 10.485744 30.831638 2.104801 58.202471 0
9495 10.625000 30.887501 0.625000 10.592213 30.858633 0.621509 43.823967 0
9499 10.612400 31.125000 1.875000 10.581556 31.095030 1.857829 46.308009 0
9502 10.625000 31.155899 1.875000 10.617421 31.146208 1.870893 12.969598 0
9503 10.625000 31.216600 2.125000 10.618447 31.208028 2.120900 11.542278 0
9504 10.625000 31.375000 2.290120 10.632267 31.383148 2.294826 11.889525 0
9505 10.600800 31.375000 2.375000 10.613209 31.390405 2.383391 21.486876 0
9506 10.625000 31.547800 2.375000 10.629824 31.552518 2.378318 7.519514 0
9508 10.659100 30.875000 0.375000 10.667203 30.884386 0.375101 12.399930 0
9509 10.650100 30.875000 0.125000 10.600229 30.831916 0.128601 66.002538 0
9511 10.638000 30.875000 1.375000 10.592984 30.835913 1.358220 61.933802 0
9515 10.685000 31.125000 0.875000 10.696861 31.135545 0.877151 16.016224 0
9516 10.699400 31.125000 1.125000 10.686635 31.112657 1.121403 18.117255 0
9521 10.744900 31.375000 0.625000 10.715806 31.345494 0.622091 41.539180 0
9523 10.776500 31.375000 1.125000 10.809197 31.406746 1.133688 46.393535 0
9527 10.685500 31.375000 2.125000 10.711937 31.404792 2.140732 42.824833 0
9530 10.790000 31.625000 0.625000 10.746941 31.584090 0.620576 59.559377 0
9533 10.835900 31.625000 1.375000 10.841750 31.629571 1.376997 7.687607 0
9535 10.773600 31.625000 1.625000 10.771085 31.621798 1.623745 4.261044 0
9536 10.796400 31.625000 1.875000 10.793408 31.620947 1.873344 5.303006 0
9537 10.742600 31.625000 2.125000 10.769403 31.651741 2.141580 41.332379 0
9538 10.646700 31.625000 2.375000 10.669744 31.653218 2.390808 39.713590 0
9539 10.875000 31.759701 0.375000 10.846429 31.735579 0.374680 37.393954 0
9549 10.820600 31.875000 1.875000 10.787067 31.840137 1.857065 51.590341 0
9551 10.655100 31.875000 2.375000 10.659644 31.881905 2.377734 8.706202 0
9557 11.019400 32.125000 0.375000 11.006570 32.113150 0.374827 17.465867 0
9560 10.940600 32.125000 0.875000 10.953771 32.136598 0.877404 17.713511 0
9562 10.955600 32.125000 1.125000 10.937519 32.110064 1.119929 23.994373 0
